ID,Name,Latitude,Longitude,Photo_Name,Photo_Path,State,County,NBI_Structure_Number,Year_Built_Text,Year_Rehabilitated_Text,Year_Built,Year_Demolished,Type,Subtype,Recognition,Length_Main_Span_Total,Builder_Contractor,Year_Photographed,Notes,,
1844,Delaware Memorial Bridge (Westbound),39.68858,-75.517895,DENC_DelawareMemorialBr.jpg,de/new_castle/,Pennsylvania,"New Castle, Salem",1737B056,1968,,1968,,Suspension,"Cable with Warren stiffening deck truss, Warren deck truss and stringer approaches","Most Beautiful Large Steel Span, 1951 American Institute of Steel Construction",2150 / 13200,"Othmar Ammann (Designer), American Bridge Company (Prime Contractor), Whitting-Turner Contracting Company (New Jersey Side Contractor, Paving), James Julian Company (Delaware Side Contractor, Paving)",2009,"The Delaware Memorial Bridge is the longest-spanning twin suspension bridge in the world and one of the world's top 30 long-span bridges. Since the 1920's, residents began to push for the construction of the bridge. Both the War Department and pro-Philadelphia authorities and businesses fought against the bridge, arguing that it could be an impediment to shipping and could be a vulnerable target to block the Philadelphia Navy Yard. The original bridge (eastbound) was finally authorized in 1945 (state) and 1946 (Congress) and completed in 1951, replacing a ferry. Upon opening, the bridge had the 6th largest main span in the world. It served as a design model for such future bridges as the Walt Whitman Bridge, the Throgs Neck Bridge, and the Verrazano-Narrows Bridge. The Delaware side caisson set the record for the largest continuous pour, consisting of 27,000 cubic yards of concrete. Within 15 years, traffic was already double the original estimate (8.2 million vehicles per year), so a twin span was planned. The twin bridge (westbound) was completed in 1968, and it was designed to match the appearance of the original bridge. The bridge is different in that the deck is a few feet wider, the lights are brighter, and the sidewalk is concrete instead of grate. The Delaware Memorial Bridge is the southern most bridge over the Delaware River and is the only Delaware River crossing in the state. It is the only vehicular suspension bridge in Delaware. The bridge is dedicated as a memorial to the service men and women from Delaware and New Jersey who were killed or missing in action in the line of duty. The bridge area includes a War Memorial Area with a wall with a list of names, a statue, and a reflecting pool. Veterans are honored in ceremonies each Memorial Day and Veterans Day.",,
923,Dellslow Bridge,39.608904,-79.889016,WVMO_WV7DeckersCrDellslow.jpg,wv/monongalia/,West Virginia,Monongalia,31A020,1925,,1925,,Arch,Closed spandrel semicircular concrete arch,,50,,2008,The Dellslow Bridge is a closed spandrel concrete arch bridge with decorative spandrel walls. Several concrete arches have similar adornments in West Virginia. This stretch of WV Route 7 in the Deckers Creek Valley is a very beautiful and scenic fall drive.,,
2949,Depot Road Bridge,41.765218,-80.376154,PACR_DepotStConneautCr.jpg,pa/crawford/,Pennsylvania,Crawford,207406038430290,1889,,1889,,Pony Truss,"Pratt pin-connected, full slope",Eligible for the National Register of Historic Places,72,,2008,"According to the PAHBI, ''he 1889, pin connected, single span, 78'-long, Pratt pony truss bridge is supported on ashlar abutments with wingwalls. The trusses are traditionally composed. The built up shaped floorbeams are original. Crawford County is rich in pin connected metal truss bridges with 35 ranging in date from 1870 through the early 20th century remaining. This bridge stands out as a complete, early example of its type and design. It is historically and technologically significant.'' Note that in the 2008 inspection, the Depot Road Bridge was not rated structurally deficient.",,
3199,Derry Bridge,40.292089,-79.371521,PAWE_Rt982LoyalhannaCr.jpg,pa/westmoreland/,Pennsylvania,Westmoreland,640982024006700,1931,1980,1931,2009,Pony Truss,Warren polygonal riveted with some pin connections along the lower chord,"Eligible for the National Register of Historic Places, bridge was used in Rolling Rock commercials.",126 / 259,Westmoreland County (W. A. Wynn - Road Engineer); Pennsylvania Department of Highways,2006,"According to the PAHBI (MEM Reviewer), ''The 2 span, 259' long, Warren with polygonal top chord pony truss bridge is supported on concrete abutments with wingwallls and a concrete pier. The members are rolled section, and it has riveted connections save for the lower panel points that are pinned. The approximately 125' long spans are long for pony trusses, and the pinned lower chord connections are for ease of construction... The pinned lower chord is unusual feature, this bridge is significant for its 'retarditaire' use of pinned connections.'' The bridge was also featured in Rolling Rock commercials in the early 2000's, before Budweiser purchased the brand and moved production to New Jersey. The bridge was replaced in 2009.",,
521,Devitt Road Bridge,41.102226,-76.913652,PAUN_SR1012WhiteDeerHoleCr.jpg,pa/union/,Pennsylvania,Union,591012004000000,1902,1953,1902,,Thru Truss,Pratt pin-connected,Second oldest of three remaining truss bridges in county,116,King Bridge Company,2007,"The bridge is similar to the Johnson Road Bridge over the Grand River and the Horton Road Bridge over Conneaut Creek, both in Ashtabula County, Ohio. According to the PAHBI, ''The one-span, 116'-long, pin-connected Pratt truss bridge built in 1902 is supported on ashlar abutments. The trusses are traditionally composed with the upper chords being built up box sections, the lower chords and diagonals being eye bars, and the verticals being channels with lacing. The lattice portal struts have plaques and quarter-circle brackets with star-shaped cutouts. Rolled floorbeams with U-shaped hangers support steel stringers and an open steel grid deck (1953). Verticals, diagonals, and upper lateral bracing have been irreversibly altered with welded splices and/or plates at all of the panel points.''",,
452,Dewey Road Bridge,41.894179,-79.921374,PAER_Dewey.jpg,pa/erie/,Pennsylvania,Erie,257211063640020,1889,,1889,,Thru Truss,Pratt pin-connected,Eligible for the National Register of Historic Places,118,Wrought Iron Bridge Company,2004,"The Dewey Road is the most significant surviving metal truss bridge in Erie County. It is the last remaining thru truss as well as the last functional pin-connected truss. According to the PAHBI, ''The 1889, pin connected, single span, 120'-long, Pratt thru truss bridge is supported on ashlar abutments with wingwalls. Verticals, end posts, and upper chords are built up. Lower chords and diagonals are eye bar. The bridge was built by the Wrought Iron Bridge Company, a prominent fabricator of metal truss bridges, and it has the company's distinctive hip verticals with four pronged connection details at the lower chord panel points. The bridge is historically and technologically significant as a complete, early example of its type and design.''",,
596,Dexter Hollow Road Bridge,41.790937,-78.224072,PAMK_TR414AlleghenyREofPortAllegany.jpg,pa/mckean/,Pennsylvania,McKean,427211041500050,1910,2001,1910,,Thru Truss,Pratt pin-connected,Only active thru truss bridge on the Upper Allegheny River,103,,2008,"The Dexter Hollow Road Bridge is the only active thru truss bridge over the entire Upper Allegheny River north of the Tidioute Bridge in southern Warren County. According to JPH of the PAHBI, 'The single-span, 107'-long, pin-connected, steel Pratt thru truss bridge built ca. 1900 has lattice railings and ashlar abutments. It is traditionally composed of built-up compression members and eye-bar tension members. Rolled floorbeams with U-shaped hangers support steel stringers and a wood deck from ca. 1980.'",,
1624,Dick Henderson Memorial Bridge (St Albans/Nitro Bridge),38.391846,-81.831917,WVKA_RichardDickHendersonBrStAlbans.jpg,wv/kanawha/,West Virginia,Kanawha,20A068,1934,1977,1934,,Thru Truss,Warren cantilever thru truss,,450 / 1367,,2005,"The 1934 Dick Henderson Memorial Bridge is the oldest cantilever over the entire Kanawha River. The structure is unusual for several different reasons. It is an extremely rare example of a cantilever in which the entire top chord is divided into only 9 sections. With most cantilevers, the top chord curves upwards to form pointed towers. With the Dick Henderson Bridge, the top chord has a linear upwards slope and towers with flat tops. It is the only cantilever bridge like it in the area. In the early 1930's, virtually all steel bridges were comprised of built up v-laced compression members. The Dick Henderson Bridge only uses rolled H-section beams for all of its members. H-section rolled beams did not even begin to be used on bridges until around 1920. The beams are more often seen on bridges from around 1940 and beyond, making the Dick Henderson Bridge look much more modern than it is. Unfortunately, the bridge is to be replaced around 2013. Why is a historical restoration not considered an option for this unusual, innovative bridge? The National Register Eligible bridge should be considered the most significant bridge over the entire Kanawha River!",,
1733,Diehl Road Overpass,40.028912,-78.576086,PABE_DiehlRdPaTpk.jpg,pa/bedford/,Pennsylvania,Bedford,57076990141590,1939,,1939,,Frame,Concrete arched rigid frame,,78,Pennsylvania Turnpike Commission,2008,"In 1940, the first stretch of the Pennsylvania Turnpike opened between Irwin and Somerset. The original mainline overpasses consisted of arched concrete rigid frames, steel thru girders, and concrete tee beams. The remaining tee beams were replaced in the 1990's. Beginning in the late 1990's and continuing through at least 2020, the entire original turnpike is being reconstructed and widened. Almost all original overpasses are being replaced as part of the project. This will include the Diehl Road Overpass. It is an example of an arched concrete rigid frame. The original balustrades have been replaced.",,
912,Dilltown Bridge,40.467356,-79.001248,PAIN_Dilltown.jpg,pa/indiana/,Pennsylvania,Indiana,320403013011230,1924,,1924,,Arch,Closed spandrel segmental concrete arch,,72 / 155,"H. C. McCrea (County Engineer), Farris Engineering Company",2007,"According to the PAHBI, ''The 155'-long, 2 span, reinforced concrete deck arch bridge with flat paneled parapets is supported on concrete abutments with wingwalls and a concrete pier with scour protection.'' The bridge is to be replaced in 2011.",,
2159,Discovery Bridge,39.961711,-83.005153,OHFR_US40BroadStSciotoR.jpg,oh/franklin/,Ohio,Franklin,2502577,1992,,1992,,Beam,Post-tensioned concrete girder,"FHWA Award of Excellence, 1992",660,"H2L2 (Designer), C. J. Mahan Company (Contractor)",2009,"Like most of the other river crossings in Columbus (as well as southern Ohio), the metal Broad Street Bridge was destroyed by the Great Flood of 1913. To prevent the same thing from happening to future bridges, just about all the post flood bridges were constructed from concrete. As such, the 1917 replacement bridge was a closed spandrel concrete arch. That bridge lasted until 1990, when it was demolished to make room for the current 1992 Discovery Bridge. The bridge's name is to commemorate the 500th anniversary of Columbus's arrival to the Americas. The new bridge is a post-tensioned concrete girder bridge with arch-shaped fascia panels. The arch-shaped panels were designed to replicate the appearance of the old bridge. This design won a Federal Highway Administration Award of Excellence. The bridge also includes decorative lighting and river viewing platforms. It was the catalyst that led to the redevelopment of the parks along the Scioto River.",,
